Year_Month,Sum of Sales,BUILD FOR_Total_Trailer,"Class 4, North America_Inventories (Ward's)_indicators_m_trucking_trailer",G325_indicators_m_trucking,"FTR Active Truck Utilization (%, SA)_freight_m_trucking",Change in Payroll Employment (000's)_driver_indicators_m_trucking,"Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Truck Loadings_Y/Y % Change_freight_m_trucking_trailer,"Total Class 8, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer",Change in Distillate Fuel Inventories_x,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking",FTR Rail Intermodal Loadings_Y/Y % Change_freight_m_trucking_trailer,"Class 6-7 Bus, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer",Change in Distillate Fuel Inventories_x,FTR Truck Loadings_M/M % Change_freight_m_trucking_trailer,"Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,"Total Class 8, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Intermodal Competitive Index_Intermodal Competitive Index (0=Neutral)_x,"Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,LEI_indicators_m_trucking,"Western Canadian Port Activity, Total TEUs_Exports_x",FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking","Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","FTR Rail Carloadings (carload + intermodal) (000s, SA)_freight_m_trucking_trailer",Change in Truck Emp. (000's)_driver_indicators_m_trucking,BUILD FOR_All_Other,PORTEU_indicators_m_trucking,BUILD FOR_All_Other,Change in Truck Emp. (000's)_driver_indicators_m_trucking,"Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_Y/Y % Change_indicators_m_trucking_trailer","Class 4, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer",Canada Origin Intermodal Volumes_Domestic_x
2014-03,474818.9000000001,21312.0,4246.0,95.326,90.32388397077368,254.0,24.379426755808574,-14.41218292738865,0.8057037699586544,26.160206718346245,2440.0,24677.0,6.207631332263963,1365.0,2440.0,-0.0852641452693814,1.3379122844673352,0.8109435739026338,0.8109435739026338,0.8253900633686584,-9.131643128580349,1.3379122844673352,0.8109435739026338,6.117741297048956,-9.131643128580349,-14.41218292738865,2.0312456963319736,1.0,60636.0,2.0312456963319736,24677.0,24.379426755808574,2945.867429748511,7.0,1809.0,1587361.0,1809.0,7.0,9.848165331083925,-7.803630537767081,391.0,9.848165331083925,52231.0
2014-04,410986.4700000002,21708.0,4871.0,95.4152,88.1301123995641,325.0,-28.04151144225652,8.700895010450726,0.9542835482337252,-28.813698181222342,1490.0,21491.0,2.237731157936107,1674.0,1490.0,0.1100169422798336,0.7177821707615495,-3.38700535448474,-3.38700535448474,6.945177986690609,4.562761375694402,0.7177821707615495,-3.38700535448474,7.572721790657342,4.562761375694402,8.700895010450726,-1.8085331810980043,0.3,105572.0,-1.8085331810980043,21491.0,-28.04151144225652,2846.0907421669062,5.0,1911.0,1702643.0,1911.0,5.0,7.495987158908512,-10.369181380417336,426.0,7.495987158908512,53841.0
2014-05,499166.41000000027,21618.0,4689.0,94.5179,88.44856537177255,218.0,3.431698838843289,2.8349562430666886,1.0755800201728285,-2.0888479686960504,4930.0,22646.0,0.6273707808449824,1631.0,4930.0,1.3082115266073169,9.29270743276398,-0.8929126680193411,-0.8929126680193411,1.6790952639636592,7.211079274116527,9.29270743276398,-0.8929126680193411,7.227052242328072,7.211079274116527,2.8349562430666886,-1.2413016574458258,0.6,125485.0,-1.2413016574458258,22646.0,3.431698838843289,2820.6776373867724,6.0,1858.0,1741944.0,1858.0,6.0,13.293317326930776,-2.613599392690602,339.0,13.293317326930776,55856.0
2014-06,468447.56000000006,24388.0,4913.0,95.5699,88.77948357537137,326.0,25.577404361816235,6.647488912861088,2.258146725275667,19.35938877461063,-83.0,22624.0,8.905003903085973,1922.0,-83.0,0.7116152386415386,1.1010390387822255,4.879097918834896,4.879097918834896,15.20229248627909,18.66369710467705,1.1010390387822255,4.879097918834896,5.483146219915819,18.66369710467705,6.647488912861088,5.983881337160013,0.7,114658.0,5.983881337160013,22624.0,25.577404361816235,2958.301261289552,4.0,1795.0,1798261.0,1795.0,4.0,26.947941476692748,1.1677584733694069,417.0,26.947941476692748,51180.0
2014-07,482979.9299999997,24584.0,5248.0,96.0948,87.83631313594327,232.0,12.41316478760961,0.6473655817299084,2.183168900022059,7.558225417302666,3885.0,25416.0,8.45017344112109,2072.0,3885.0,1.396214178970112,4.785468079257327,-4.223412251101744,-4.223412251101744,-0.2360976432395967,1.858108108108114,4.785468079257327,-4.223412251101744,4.795221435363058,1.858108108108114,0.6473655817299084,-0.6851374392968568,1.1,105095.0,-0.6851374392968568,25416.0,12.41316478760961,2833.360003395752,4.0,1910.0,1714712.0,1910.0,4.0,8.25756044992254,3.2239657631954355,631.0,8.25756044992254,54071.0
2014-08,392565.92,23811.0,6618.0,96.6935,87.73892579421076,188.0,-10.76891905582008,0.4131677684473755,2.133299967265168,3.2640542025270003,2573.0,22956.0,7.455376861155383,1448.0,2573.0,0.2574002329380764,0.5489183080400473,0.2766186694752592,0.2766186694752592,3.972446435363232,-0.4145936981757914,0.5489183080400473,0.2766186694752592,3.4513733452535127,-0.4145936981757914,0.4131677684473755,-0.9584458879219104,0.2,105527.0,-0.9584458879219104,22956.0,-10.76891905582008,2841.197606138589,3.0,2212.0,1742355.0,2212.0,3.0,16.58149645335978,2.048716012084584,584.0,16.58149645335978,53822.0
2014-09,531115.77,25355.0,5100.0,96.4495,88.00106490705524,309.0,-4.768392370572205,2.437668201330045,2.1332297168021874,6.20206587755463,3157.0,21857.0,6.561821866417095,2047.0,3157.0,0.6847745528097304,3.588631984585744,-0.3710425060061584,-0.3710425060061584,5.8529447628338005,12.813396243870857,3.588631984585744,-0.3710425060061584,4.904346106783808,12.813396243870857,2.437668201330045,0.1289288084734385,0.8,103198.0,0.1289288084734385,21857.0,-4.768392370572205,2830.655555340186,7.0,2101.0,1880118.7,2101.0,7.0,21.73611111111111,18.158914728682163,621.0,21.73611111111111,54766.0
2014-10,480061.26999999967,25456.0,4934.0,95.7479,88.23030646898117,252.0,14.90820219360991,5.82104783203421,3.9741621100009006,-2.688261813324433,-11196.0,43566.0,6.6756280288063685,2359.0,-11196.0,0.3268871592118971,0.0019375339068483,7.137068089158505,7.137068089158505,-1.4360864723726108,0.8036739380022917,0.0019375339068483,7.137068089158505,4.865194643388931,0.8036739380022917,5.82104783203421,-0.2398962420882666,0.6,104299.0,-0.2398962420882666,43566.0,14.90820219360991,3032.6813696943623,5.0,2408.0,1750749.0,2408.0,5.0,22.98886623804297,28.51691149563489,518.0,22.98886623804297,58664.0
2014-11,417520.84,20927.0,4847.0,95.9177,88.9203215079933,291.0,-8.450485033978318,2.402642701793267,2.8966336593534425,2.05902539464653,5992.0,38932.0,3.616545531116033,1673.0,5992.0,-0.1788124701319726,-2.2920582023908675,-3.11386499239511,-3.11386499239511,-1.5777786434999386,-3.144321509925152,-2.2920582023908675,-3.11386499239511,1.6467415673625896,-3.144321509925152,2.402642701793267,-2.558479791331425,0.3,91723.0,-2.558479791331425,38932.0,-8.450485033978318,2938.2477661925614,1.0,1634.0,1622773.0,1634.0,1.0,11.010251193364118,15.73344998541848,627.0,11.010251193364118,53424.0
2014-12,427154.1099999999,21415.0,4728.0,96.3036,88.79118857390729,268.0,10.33544877606527,2.031697689795431,1.4047295160262374,2.0469065232010752,9980.0,40495.0,3.7024562776267977,1915.0,9980.0,-0.3045956022446394,-2.472734483442396,0.1212616158002832,0.1212616158002832,5.775015832805575,6.484397967326028,-2.472734483442396,0.1212616158002832,5.263480405704097,6.484397967326028,2.031697689795431,0.1939097811050283,0.4,99921.26,0.1939097811050283,40495.0,10.33544877606527,2941.8107329100617,7.0,1702.0,1652864.0,1702.0,7.0,20.634424564419085,26.64202587283353,608.0,20.634424564419085,51549.0
2015-01,416050.03,22945.0,4802.0,96.1474,87.95761976693286,191.0,0.8627773212818379,2.248492822496706,5.133645793322494,10.94773260842703,-4073.0,33198.0,4.762508554321365,2156.0,-4073.0,0.6821317691605655,-0.2134884004635795,5.1729645580758765,5.1729645580758765,13.553867455001312,0.3983435219877762,-0.2134884004635795,5.1729645580758765,1.37467541887646,0.3983435219877762,2.248492822496706,1.6288704231096185,0.2,84355.0,1.6288704231096185,33198.0,0.8627773212818379,3093.9895594891723,1.0,1766.0,1275603.0,1766.0,1.0,9.513347979495368,24.98649776599402,527.0,9.513347979495368,51343.0
2015-02,434616.81,23190.0,4831.0,95.9509,87.51102864368401,271.0,-21.44093686354379,2.569716524544829,5.874282205525261,-20.96744255113784,-8855.0,28808.0,2.5056823030757736,1626.0,-8855.0,0.8299605688572465,1.7828762378254923,0.7569611642224361,0.7569611642224361,-19.614434008897675,-17.791483343808924,1.7828762378254923,0.7569611642224361,1.5552067389814634,-17.791483343808924,2.569716524544829,0.2709659245706763,0.1,98144.0,0.2709659245706763,28808.0,-21.44093686354379,3117.409858879602,5.0,1775.0,1231791.0,1775.0,5.0,14.116926308419387,18.69434518745392,516.0,14.116926308419387,46376.0
2015-03,545153.9099999999,27483.0,4768.0,95.3253,87.26528318448685,71.0,36.41843282131052,-11.127963150207842,6.825004686308289,41.24195593968716,5157.0,22647.0,2.688482158573557,1557.0,5157.0,0.811943217649902,-3.961724020579349,4.729697245837028,4.729697245837028,-3.271430328372893,2.3319157069814134,-3.961724020579349,4.729697245837028,3.527607409216396,2.3319157069814134,-11.127963150207842,2.213199482214812,0.4,112056.0,2.213199482214812,22647.0,36.41843282131052,3264.853907116482,-5.0,2169.0,1926905.0,2169.0,-5.0,48.67536955269725,33.668310342675234,532.0,48.67536955269725,55304.0
2015-04,462644.3300000002,26585.0,4833.0,95.6774,87.14590108754444,284.0,-28.71056632459141,4.87116280049722,6.715906023527807,-29.142971166317466,728.0,19990.0,3.533553682854373,1680.0,728.0,0.0077761887090188,2.1011381164797616,3.101374543852353,3.101374543852353,-2.610722610722616,7.144524865748303,2.1011381164797616,3.101374543852353,2.617781254407184,7.144524865748303,4.87116280049722,-1.0004696983027084,0.7,113329.0,-1.0004696983027084,19990.0,-28.71056632459141,3366.109255085762,-1.0,2152.0,1700823.0,2152.0,-1.0,3.665820516649254,36.96872015281758,572.0,3.665820516649254,54188.0
2015-05,529525.34,24715.0,5274.0,94.7397,86.76822816420338,331.0,0.1599466844385277,6.987443495730794,2.9333566801239552,1.1311367689852636,5006.0,17915.0,-1.301330511341514,1047.0,5006.0,-2.28266187990156,3.787105467314533,-6.247114576872848,-6.247114576872848,8.751468732320822,1.067770756156028,3.787105467314533,-6.247114576872848,1.9830947345004688,1.067770756156028,6.987443495730794,-5.853206230125919,0.7,111717.0,-5.853206230125919,17915.0,0.1599466844385277,3155.8245531378334,9.0,1913.0,1769719.0,1913.0,9.0,-5.446453800508621,29.12026726057906,624.0,-5.446453800508621,52966.0
2015-06,239083.80999999985,27442.0,5764.0,95.1652,86.47075862988085,174.0,33.76139463703507,8.254933994328951,3.2672086499070385,16.981482340929134,5409.0,17004.0,4.964865346534175,1840.0,5409.0,1.0382612571129046,4.970788992269415,7.176323139303076,7.176323139303076,22.38095238095239,18.512289780077616,4.970788992269415,7.176323139303076,2.833244623610661,18.512289780077616,8.254933994328951,12.712601812088153,0.6,102260.0,12.712601812088153,17004.0,33.76139463703507,3382.296720780472,8.0,2082.0,1774425.0,2082.0,8.0,39.11819887429644,28.95551801801801,694.0,39.11819887429644,51712.0
2015-07,436667.4000000001,27041.0,5653.0,95.1432,85.69512505146119,302.0,-9.098144555538978,5.500529063817239,2.354329032594716,-0.6427041180671278,2707.0,21069.0,6.560179688222156,1840.0,2707.0,0.4998741073563018,3.641031406941009,-11.756693781830773,-11.756693781830773,-7.059477487493049,-3.267474438743956,3.641031406941009,-11.756693781830773,2.0039511552585134,-3.267474438743956,5.500529063817239,0.8243050209281622,0.0,93983.0,0.8243050209281622,21069.0,-9.098144555538978,2984.650452525407,2.0,2178.0,1807578.0,2178.0,2.0,3.751633173645241,22.4663718444813,696.0,3.751633173645241,54167.0
2015-08,383529.81,26434.49,5513.0,94.417,85.56188908166943,125.0,0.1586954142497543,2.420256494574158,2.010813887226126,3.306181121226648,10001.0,17586.0,6.00118612347782,2032.0,10001.0,-0.0790773322104088,1.527835536188915,-2.530933506050048,-2.530933506050048,-1.7520405291303165,-7.034041752868159,1.527835536188915,-2.530933506050048,1.023644634474031,-7.034041752868159,2.420256494574158,-1.4779982343323228,0.1,93299.0,-1.4779982343323228,17586.0,0.1586954142497543,2909.110934183968,-1.0,2094.0,1947242.0,2094.0,-1.0,-0.6542361792607143,14.326024609122022,608.0,-0.6542361792607143,52616.0
2015-09,455992.08000000025,26373.0,5423.0,94.8292,85.24539204615297,155.0,7.1135879364038646,1.5347075065819116,1.4139986131576077,15.6269325912183,-3299.0,16982.0,6.943803953025007,2242.0,-3299.0,0.095717284962693,0.5467303034620397,0.4614650616339366,0.4614650616339366,10.67822101267637,11.033785150718176,0.5467303034620397,0.4614650616339366,3.3799833797296235,11.033785150718176,1.5347075065819116,1.0193274634317628,-0.1,92471.0,1.0193274634317628,16982.0,7.1135879364038646,2922.535464749399,-3.0,1999.0,1858496.0,1999.0,-3.0,-1.3247131900868347,12.522552074790871,702.0,-1.3247131900868347,56456.0
2015-10,344439.17999999993,25276.82,5350.0,95.0903,83.349048913901,306.0,-2.2392246875796995,0.2166076397672744,0.9582477387473533,-6.15744609727561,-5529.0,22634.0,4.369953722694175,2373.0,-5529.0,-0.1239782752936902,-3.172213464638052,0.6607559432018073,0.6607559432018073,-7.55791380872266,-1.4612637562859798,-3.172213464638052,0.6607559432018073,-2.0,-1.4612637562859798,0.2166076397672744,-2.640854096064682,0.5,103895.0,-2.640854096064682,22634.0,-2.2392246875796995,2941.8462915249115,-5.0,1985.0,1756564.0,1985.0,-5.0,-14.006120107101871,9.994305239179946,701.0,-14.006120107101871,56933.0
2015-11,326375.46,22737.0,5311.0,95.2055,82.77591013913464,237.0,0.8348116456224464,-0.369172517157057,0.9565770565676868,-6.141132048587616,13349.0,14749.0,6.094419909575377,2032.0,13349.0,-0.1804643359566426,1.022536035706456,-1.1096098276684452,-1.1096098276684452,-9.803303933921326,-2.2429274065308147,1.022536035706456,-1.1096098276684452,-2.0,-2.2429274065308147,-0.369172517157057,-0.9484895517591352,0.5,106918.0,-0.9484895517591352,14749.0,0.8348116456224464,2909.203275959252,2.0,1531.0,1748254.0,1531.0,2.0,12.667418581700264,11.017974885557091,589.0,12.667418581700264,52952.0
2015-12,405420.72999999975,22095.0,5373.0,94.9484,82.3041790406912,273.0,3.290903446134741,2.5589460182736667,0.5358608698530887,-2.178450795096587,4075.0,24815.0,3.8050677325204494,2163.0,4075.0,-0.7200561060976218,6.219783801401491,-1.2323169515121468,-1.2323169515121468,8.315548484730906,-0.232612772177565,6.219783801401491,-1.2323169515121468,-2.0,-0.232612772177565,2.5589460182736667,-1.968118586461487,-0.3,107213.0,-1.968118586461487,24815.0,3.290903446134741,2873.352670835659,1.0,1787.0,1637079.0,1787.0,1.0,13.717616580310876,4.014987182015384,635.0,13.717616580310876,47887.0
2016-01,368263.38,22887.0,5564.0,96.0164,82.49871823844967,73.0,6.692716160705348,6.427656059412978,-1.20964254187802,-6.801163918525699,-158.0,15976.0,1.7591081072157566,2383.0,-158.0,-1.0659111976265123,2.5041764685827195,0.127668117720936,0.127668117720936,4.793293687755251,-4.156447882303871,2.5041764685827195,0.127668117720936,-2.0,-4.156447882303871,6.427656059412978,-0.3741971553132939,-0.2,102903.0,-0.3741971553132939,15976.0,6.692716160705348,2877.0210261059988,-1.0,1727.0,1644586.0,1727.0,-1.0,6.881458966565357,-0.7038812067881817,526.0,6.881458966565357,48505.0
2016-02,388353.19,24185.0,9039.0,94.9823,81.9137488174636,263.0,-11.287444830500515,-1.5232844915131327,-2.4245903068247032,-1.8732828240779265,2113.0,14760.0,0.3134525345490857,1292.0,2113.0,-0.4100707295893069,-12.660690825032017,-2.050660682948835,-2.050660682948835,-23.29071516477505,-10.048020281032189,-12.660690825032017,-2.050660682948835,-2.0,-10.048020281032189,-1.5232844915131327,-1.1535481396917069,0.1,99451.0,-1.1535481396917069,14760.0,-11.287444830500515,2818.0230870834725,-2.0,1695.0,1679504.0,1695.0,-2.0,8.635631566837954,8.64911358532039,611.0,8.635631566837954,50205.0
2016-03,407765.12000000034,26268.0,5805.0,95.8833,81.26707714248312,229.0,23.97586535408065,-7.865350618738953,-3.0851140927237286,8.633124045477691,-2076.0,13750.0,0.0989306553382363,1374.0,-2076.0,0.1295101476033844,8.349518260405953,1.3443885934802946,1.3443885934802946,-11.5112081643567,-2.8235915028367864,8.349518260405953,1.3443885934802946,-2.0,-2.8235915028367864,-7.865350618738953,1.9946149645946545,0.1,112436.0,1.9946149645946545,13750.0,23.97586535408065,2855.9082680278643,-4.0,1449.0,1483353.0,1449.0,-4.0,-10.801213764607144,3.1753443847770235,654.0,-10.801213764607144,54446.0
2016-04,407365.2900000002,24276.0,5447.0,95.0272,86.5350157193736,187.0,-27.727971311475407,1.520602484769995,-0.4302808248867196,-24.25899168196196,-5928.0,11175.0,-0.1458841978287051,1840.0,-5928.0,2.747334397777168,1.6484192397588917,-0.8654272211164771,-0.8654272211164771,0.4431909750201468,3.584521384928707,1.6484192397588917,-0.8654272211164771,-2.0,3.584521384928707,1.520602484769995,-1.242595716190542,0.5,107620.0,-1.242595716190542,11175.0,-27.727971311475407,2831.1924604662345,-2.0,1626.0,1534422.0,1626.0,-2.0,25.53835073820669,-0.2527783830900021,2077.0,25.53835073820669,53443.0
2016-05,378694.6199999999,24855.0,5336.0,94.8945,86.4609402927097,42.0,15.511843582019026,-1.6852516852516874,1.5636981607898948,1.4952307295694744,-303.0,11772.0,8.365021855131548,1606.0,-303.0,-0.3257785989006723,5.072526408602895,2.9340775646426343,2.9340775646426343,-1.5894504612916194,5.67134180976101,5.072526408602895,2.9340775646426343,-2.0,5.67134180976101,-1.6852516852516874,2.171245346314743,-0.2,108081.0,2.171245346314743,11772.0,15.511843582019026,2914.261843260628,0.0,1587.0,1839467.0,1587.0,0.0,44.4975719088532,4.29064251832687,2358.0,44.4975719088532,52617.0
2016-06,459013.36000000034,25044.0,5547.0,93.8303,86.84018260942754,267.0,16.348759907951926,-2.12745506391977,0.2078785529873394,22.46888493776989,-5150.0,10781.0,-9.61042982160838,2453.0,-5150.0,-0.3105440565120188,0.5923488276429412,-6.345202088899427,-6.345202088899427,17.119274468843937,8.612776514368402,0.5923488276429412,-6.345202088899427,-2.0,8.612776514368402,-2.12745506391977,-5.984020885421848,0.2,100738.0,-5.984020885421848,10781.0,16.348759907951926,2729.346039906056,-4.0,1616.0,1729587.0,1616.0,-4.0,-3.8050284173008375,-4.420914747298332,1250.0,-3.8050284173008375,52580.0
2016-07,348373.33000000025,21132.0,5732.0,93.5806,93.20710893633336,354.0,-7.814697609001408,0.0769306314859052,4.42031939328762,-13.315082130413137,6730.0,7792.0,-10.728697078323346,2475.0,6730.0,4.724589571330595,4.346119244295421,-3.283956495550555,-3.283956495550555,-3.937007874015752,-7.583371402466876,4.346119244295421,-3.283956495550555,-2.0,-7.583371402466876,0.0769306314859052,-0.4230570227614749,0.5,98279.0,-0.4230570227614749,7792.0,-7.814697609001408,2639.715503342509,-1.0,1601.0,1754305.0,1601.0,-1.0,23.03310146318063,-8.685348880947908,1013.0,23.03310146318063,50401.0
2016-08,511345.76999999984,24651.0,5441.0,93.4421,93.12333136699591,135.0,-9.45456279202822,-1.6911728627271416,4.698464576901418,4.545889558809457,3565.0,11597.0,-9.196563859104678,2467.0,3565.0,0.187082774785785,1.172560822673696,0.6833595810969095,0.6833595810969095,-4.958789964677113,2.3850716757291224,1.172560822673696,0.6833595810969095,-2.0,2.3850716757291224,-1.6911728627271416,0.212901604572635,-0.2,107200.0,0.212901604572635,11597.0,-9.45456279202822,2657.754252148301,3.0,1735.0,1905099.0,1735.0,3.0,19.20974646032269,0.5664576168318725,827.0,19.20974646032269,56026.0
2016-09,391256.8300000001,24715.0,5411.0,94.2663,93.12971963481031,269.0,2.6380917276604743,-5.713144891609967,4.526462892359495,3.528927132918347,844.0,11116.0,-9.875032538994166,2661.0,844.0,-0.0687228723788679,-1.6114037806011727,2.33530747151276,2.33530747151276,-4.283604135893649,0.7604103802052009,-1.6114037806011727,2.33530747151276,-2.0,0.7604103802052009,-5.713144891609967,0.264527285593874,0.3,103022.0,0.264527285593874,11116.0,2.6380917276604743,2719.820985773168,1.0,1808.0,1748384.0,1808.0,1.0,6.661099691675232,-8.738430143575538,838.0,6.661099691675232,57610.0
2016-10,337982.3700000001,23690.0,5461.0,94.3467,96.60245745447835,145.0,-5.217525138518364,-1.54570959716267,7.015388332108441,-22.052256952119897,-6494.0,10328.0,-9.361634613499126,2392.0,-6494.0,2.2542134707288497,-5.510236220472442,2.960393263800776,2.960393263800776,-15.372361608920748,-15.62050790608529,-5.510236220472442,2.960393263800776,-2.0,-15.62050790608529,-1.54570959716267,-2.086246588919949,0.2,116472.0,-2.086246588919949,10328.0,-5.217525138518364,2800.338383023437,5.0,1702.0,1849069.0,1702.0,5.0,-17.443843131440428,-21.852002514699898,1357.0,-17.443843131440428,55310.0
2016-11,334031.9700000001,21649.0,5695.0,94.8362,96.4155797390645,151.0,9.120433017591337,-5.157983404125666,6.658654310148671,15.926493108728934,6289.0,16264.0,-8.953043641589197,1880.0,6289.0,-0.5132111024037656,-2.818286361893973,-0.3385359174328028,-0.3385359174328028,8.658823529411762,16.652470187393533,-2.818286361893973,-0.3385359174328028,-2.0,16.652470187393533,-5.157983404125666,-0.5019727511679672,0.5,109880.0,-0.5019727511679672,16264.0,9.120433017591337,2790.858231787246,1.0,1412.0,1887597.0,1412.0,1.0,-15.51022961897015,-6.746829615400185,1925.0,-15.51022961897015,57826.0
2016-12,352484.89,18827.0,6199.0,95.4255,97.2445307375687,230.0,-1.547619047619042,-5.659592962829985,8.086866403763814,-3.1801947257693586,5283.0,17401.0,-8.67579860917248,2102.0,5283.0,0.6093514083680196,0.2795403875835989,-0.5684321802643,-0.5684321802643,-7.74686011260286,0.2596243560099021,0.2795403875835989,-0.5684321802643,-2.0,0.2596243560099021,-5.659592962829985,-1.6696039163677678,0.6,108172.0,-1.6696039163677678,17401.0,-1.547619047619042,2774.994095492212,0.0,1328.0,1806533.0,1328.0,0.0,-13.680373618863197,-6.286732643233606,685.0,-13.680373618863197,50665.0
2017-01,411610.2600000003,20373.0,7000.0,95.2344,98.68735206056942,185.0,-9.935509875050386,-2.912426888871089,9.918585866501603,-6.771438678053466,3481.0,18876.0,-5.602077920014336,2342.0,3481.0,0.6106985702113432,2.9757323893078835,-3.689329873161773,-3.689329873161773,2.499853294994425,-4.14727898037629,2.9757323893078835,-3.689329873161773,-2.0,-4.14727898037629,-2.912426888871089,2.978932537737156,0.6,96758.0,2.978932537737156,18876.0,-9.935509875050386,2672.615409348742,-5.0,1418.0,1856452.0,1418.0,-5.0,-6.330337845523825,-6.277767535631462,725.0,-6.330337845523825,53285.0
2017-02,417977.00999999966,20862.0,6531.0,94.3593,98.31505936315952,188.0,-7.49608413515328,-7.606767072415932,10.867117175587016,3.7671418505067935,-6696.0,19387.0,-1.9896933756385016,1600.0,-6696.0,0.4493304830256006,-1.400029893876742,2.600219722495356,2.600219722495356,-10.471174214232548,-8.615449556775012,-1.400029893876742,2.600219722495356,2.0,-8.615449556775012,-7.606767072415932,2.629071086439283,0.5,106719.0,2.629071086439283,19387.0,-7.49608413515328,2742.109282329078,4.0,1429.0,1515082.0,1429.0,4.0,3.819272855630085,-4.785151954963274,773.0,3.819272855630085,51158.0
2017-03,432565.1700000002,26072.0,6781.0,95.1703,98.98081869933036,129.0,35.57087566521528,-10.932720005359176,10.797932590298242,13.241746761387386,-11161.0,19792.0,2.869133442521888,1526.0,-11161.0,0.0670261684830642,-4.2462523159845,3.79011994390821,3.79011994390821,-3.139787696636398,-13.03524412213035,-4.2462523159845,3.79011994390821,2.0,-13.03524412213035,-10.932720005359176,7.050962481160172,0.4,114700.0,7.050962481160172,19792.0,35.57087566521528,2846.03851312239,3.0,1643.0,1766326.0,1643.0,3.0,7.252460914881298,-14.790676623670516,968.0,7.252460914881298,61250.0
2017-04,464714.5299999999,22714.0,6907.0,95.874,99.85520472921272,197.0,-24.8193416004996,0.4487677689472669,10.900449542623017,-34.17131786521519,3560.0,21668.0,1.1626836171982011,1928.0,3560.0,2.84240244946099,2.063360833084138,0.9087488184604364,0.9087488184604364,-8.404304482735858,8.211610984224782,2.063360833084138,0.9087488184604364,2.0,8.211610984224782,0.4487677689472669,-2.880837914310041,0.2,104833.0,-2.880837914310041,21668.0,-24.8193416004996,2871.90185448332,2.0,1433.0,1697223.0,1433.0,2.0,-3.964201709597848,-10.984401625376847,1865.0,-3.964201709597848,55730.0
2017-05,369806.85,25597.0,7291.0,96.9618,99.99004053692995,155.0,13.516079269016256,2.5408076673488766,11.805581803365971,2.508583841356593,-847.0,14412.0,-2.2962159423573825,1999.0,-847.0,0.4877289542846386,2.90234738547448,-0.0610627176391154,-0.0610627176391154,13.305463456825729,2.400235605949041,2.90234738547448,-0.0610627176391154,2.0,2.400235605949041,2.5408076673488766,-1.3221384083599297,0.3,109197.0,-1.3221384083599297,14412.0,13.516079269016256,2870.148193163044,-2.0,1619.0,1911340.0,1619.0,-2.0,-4.038053875187431,-13.739921438908407,2373.0,-4.038053875187431,57602.0
2017-06,486335.8300000001,26898.0,8261.0,97.426,100.0,216.0,20.865565544637256,-0.0462467140492695,11.812861831216503,32.56545218401805,-2185.0,15432.0,4.123896176252906,2429.0,-2185.0,-0.3040529493242849,7.143335678156304,-1.305572916168063,-1.305572916168063,23.69592875318065,24.973636276483568,7.143335678156304,-1.305572916168063,2.0,24.973636276483568,-0.0462467140492695,0.193765703687232,0.6,104181.0,0.193765703687232,15432.0,20.865565544637256,2832.67631569922,0.0,1601.0,1848349.0,1601.0,0.0,2.4283997596635354,-0.7461550175117959,2612.0,2.4283997596635354,56460.0
